uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_avon_on,event_count_cilt,event_count_finished,event_count_makyaj,event_count_parfum,event_count_replay,event_count_siparis,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_avon_on,last_received_at_avon_on,first_received_at_cilt,last_received_at_cilt,first_received_at_finished,last_received_at_finished,first_received_at_makyaj,last_received_at_makyaj,first_received_at_parfum,last_received_at_parfum,first_received_at_replay,last_received_at_replay,first_received_at_siparis,last_received_at_siparis
12220047,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
19381896,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70922720,1,,,,,,,,,,,2025-03-07 17:00:00,2025-03-07 17:00:00,,,,,,,,,,,,,,,,,,,,
70834441,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32296876,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
28039601,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70941743,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
3197000,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33492312,1,,,,,,,,,,,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,,,,,,,,,,,,,,,
70871667,1,,,,,,,,,,,2025-03-07 15:00:00,2025-03-07 15:00:00,,,,,,,,,,,,,,,,,,,,
2978853,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31139156,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
23593631,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22209730,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70908741,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
22902349,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70917484,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
24878406,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22063625,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
16231493,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26134883,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70968839,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29282495,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1712406,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70819624,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33508244,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
27542949,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
19353243,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27636688,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
6586993,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
21615861,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
3529938,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70908648,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
17587230,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33389269,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23130647,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
23192076,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
12419777,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
8575532,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33481902,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
18909674,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
1344316,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26057434,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
70022656,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
25114232,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33570204,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
5268237,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70917506,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
4627333,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
2302123,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
10967747,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70964281,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
5894676,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27144043,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
19285704,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22676362,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70751837,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7609083,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
21988476,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
8770203,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70913678,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33116013,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70970118,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1980403,1,,,,,,,,,,,2025-03-12 17:00:00,2025-03-12 17:00:00,,,,,,,,,,,,,,,,,,,,
70971214,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70948475,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
24560376,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
5209849,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70862086,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32275900,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25779311,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70225811,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7617799,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23668480,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70857244,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
28462984,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
21199628,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70905338,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70927230,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
2652996,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70768204,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70889470,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
22413418,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26046442,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
2848757,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70848243,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20286151,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23578967,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70951149,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
5778480,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70952381,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
5777903,1,,,,,,,,,,,2025-03-08 21:00:00,2025-03-08 21:00:00,,,,,,,,,,,,,,,,,,,,
70896305,1,,,,,,,,,,,2025-03-07 22:00:00,2025-03-07 22:00:00,,,,,,,,,,,,,,,,,,,,
9034498,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32992726,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70754654,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31408196,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
33202954,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70802122,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70939009,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70853797,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
3402071,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70149830,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25378167,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
17363870,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70950581,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
8859677,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33535316,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32994682,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22037058,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33321789,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70875138,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70927738,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70936594,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
32550557,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10282174,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23006159,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
12248829,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10730364,1,,,,,,,,,,,2025-03-07 21:00:00,2025-03-07 21:00:00,,,,,,,,,,,,,,,,,,,,
20395677,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70843171,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70964852,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
2651508,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26716554,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70817227,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70952546,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
24314743,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70912506,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
21802755,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70940850,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33544442,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70926870,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70899203,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
15678312,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30253953,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
19615253,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
16156979,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
11889960,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70848564,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70934432,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70844268,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31542126,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
14588979,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70063664,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70837683,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25864339,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
10656256,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
29238039,1,,,,,,,,,,,2025-03-07 17:00:00,2025-03-07 17:00:00,,,,,,,,,,,,,,,,,,,,
13778342,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13450698,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70965339,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
19904373,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
23298973,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13610225,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20661965,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
5366897,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70845874,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
6984810,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70768685,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33563267,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20499776,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70931401,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
31874730,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31335361,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70891909,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29660646,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
29081127,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70851248,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31060465,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25743244,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
8253198,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70710253,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70747912,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32623320,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29601445,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29197422,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70811848,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
4201002,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
6883464,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70916438,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
21262213,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7827241,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14278914,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20600182,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27414766,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70924033,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
4684173,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70963766,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70954799,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
17425404,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
6983466,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1050228,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
6228397,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70862639,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70710144,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33529381,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70869405,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32825460,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
29477365,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70878211,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
6473213,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70899091,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70961050,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
12539367,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7683322,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70833758,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70739560,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70937479,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70925838,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31693888,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70866923,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70851862,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33188597,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
2912912,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32540344,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25680122,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10898830,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33219895,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70950261,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70972507,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70735545,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
